product,plant,availability_check_type,profit_center,mrp_type,_source_file,_source_row
S8907367039280,PB05,NC,ABC001,ND,part-20251119-133439-488.jsonl,102
S8907367039280,PB07,NC,ABC001,ND,part-20251119-133439-488.jsonl,103
S8907367039280,RJ07,NC,ABC001,ND,part-20251119-133439-488.jsonl,104
S8907367039280,TL05,NC,ABC001,ND,part-20251119-133439-488.jsonl,105
S8907367039280,TL07,NC,ABC001,ND,part-20251119-133439-488.jsonl,106
S8907367039280,TM05,NC,ABC001,ND,part-20251119-133439-488.jsonl,107
S8907367039280,TM07,NC,ABC001,ND,part-20251119-133439-488.jsonl,108
S8907367039280,UP05,NC,ABC001,ND,part-20251119-133439-488.jsonl,109
S8907367039280,UP07,NC,ABC001,ND,part-20251119-133439-488.jsonl,110
S8907367039280,WB05,NC,ABC001,ND,part-20251119-133439-488.jsonl,111
S8907367039280,WB07,NC,ABC001,ND,part-20251119-133439-488.jsonl,112
S8907367041993,1001,NC,ABC001,ND,part-20251119-133439-488.jsonl,113
S8907367041993,1002,NC,ABC001,ND,part-20251119-133439-488.jsonl,114
S8907367041993,1003,NC,ABC001,ND,part-20251119-133439-488.jsonl,115
S8907367041993,1005,NC,ABC001,ND,part-20251119-133439-488.jsonl,116
S8907367041993,1006,NC,ABC001,ND,part-20251119-133439-488.jsonl,117
S8907367041993,1007,NC,ABC001,ND,part-20251119-133439-488.jsonl,118
S8907367041993,1010,NC,ABC001,ND,part-20251119-133439-488.jsonl,119
S8907367041993,1011,NC,ABC001,ND,part-20251119-133439-488.jsonl,120
S8907367041993,1012,NC,ABC001,ND,part-20251119-133439-488.jsonl,121
S8907367041993,1301,NC,ABC001,ND,part-20251119-133439-488.jsonl,122
S8907367041993,1302,NC,ABC001,ND,part-20251119-133439-488.jsonl,123
S8907367041993,1303,NC,ABC001,ND,part-20251119-133439-488.jsonl,124
S8907367041993,1920,NC,ABC001,ND,part-20251119-133439-488.jsonl,125
S8907367041993,1921,NC,ABC001,ND,part-20251119-133439-488.jsonl,126
S8907367041993,1922,NC,ABC001,ND,part-20251119-133439-488.jsonl,127
S8907367041993,AP05,NC,ABC001,ND,part-20251119-133439-488.jsonl,128
S8907367041993,AS05,NC,ABC001,ND,part-20251119-133439-488.jsonl,129
S8907367041993,BH05,NC,ABC001,ND,part-20251119-133439-488.jsonl,130
S8907367041993,CH07,NC,ABC001,ND,part-20251119-133439-488.jsonl,131
S8907367041993,DL05,NC,ABC001,ND,part-20251119-133439-488.jsonl,132
S8907367041993,DL07,NC,ABC001,ND,part-20251119-133439-488.jsonl,133
S8907367041993,GJ05,NC,ABC001,ND,part-20251119-133439-488.jsonl,134
S8907367041993,HR00,NC,ABC001,ND,part-20251119-133439-488.jsonl,135
S8907367041993,HR05,NC,ABC001,ND,part-20251119-133439-488.jsonl,136
S8907367041993,HR07,NC,ABC001,ND,part-20251119-133439-488.jsonl,137
S8907367041993,JH05,NC,ABC001,ND,part-20251119-133439-488.jsonl,138
S8907367041993,KA05,NC,ABC001,ND,part-20251119-133439-488.jsonl,139
S8907367041993,KA07,NC,ABC001,ND,part-20251119-133439-488.jsonl,140
S8907367041993,KR05,NC,ABC001,ND,part-20251119-133439-488.jsonl,141
S8907367041993,KR07,NC,ABC001,ND,part-20251119-133439-488.jsonl,142
S8907367041993,MH05,NC,ABC001,ND,part-20251119-133439-488.jsonl,143
S8907367041993,MH07,NC,ABC001,ND,part-20251119-133439-488.jsonl,144
S8907367041993,MP07,NC,ABC001,ND,part-20251119-133439-488.jsonl,145
S8907367041993,PB05,NC,ABC001,ND,part-20251119-133439-488.jsonl,146
S8907367041993,PB07,NC,ABC001,ND,part-20251119-133439-488.jsonl,147
S8907367041993,RJ07,NC,ABC001,ND,part-20251119-133439-488.jsonl,148
S8907367041993,TL05,NC,ABC001,ND,part-20251119-133439-488.jsonl,149
S8907367041993,TL07,NC,ABC001,ND,part-20251119-133439-488.jsonl,150
S8907367041993,TM05,NC,ABC001,ND,part-20251119-133439-488.jsonl,151
S8907367041993,TM07,NC,ABC001,ND,part-20251119-133439-488.jsonl,152
S8907367041993,UP05,NC,ABC001,ND,part-20251119-133439-488.jsonl,153
S8907367041993,UP07,NC,ABC001,ND,part-20251119-133439-488.jsonl,154
S8907367041993,WB05,NC,ABC001,ND,part-20251119-133439-488.jsonl,155
S8907367041993,WB07,NC,ABC001,ND,part-20251119-133439-488.jsonl,156
S8907367042006,1001,NC,ABC001,ND,part-20251119-133439-488.jsonl,157
S8907367042006,1002,NC,ABC001,ND,part-20251119-133439-488.jsonl,158
S8907367042006,1003,NC,ABC001,ND,part-20251119-133439-488.jsonl,159
S8907367042006,1005,NC,ABC001,ND,part-20251119-133439-488.jsonl,160
S8907367042006,1006,NC,ABC001,ND,part-20251119-133439-488.jsonl,161
S8907367042006,1007,NC,ABC001,ND,part-20251119-133439-488.jsonl,162
S8907367042006,1010,NC,ABC001,ND,part-20251119-133439-488.jsonl,163
S8907367042006,1011,NC,ABC001,ND,part-20251119-133439-488.jsonl,164
S8907367042006,1012,NC,ABC001,ND,part-20251119-133439-488.jsonl,165
S8907367042006,1301,NC,ABC001,ND,part-20251119-133439-488.jsonl,166
S8907367042006,1302,NC,ABC001,ND,part-20251119-133439-488.jsonl,167
S8907367042006,1303,NC,ABC001,ND,part-20251119-133439-488.jsonl,168
S8907367042006,1920,NC,ABC001,ND,part-20251119-133439-488.jsonl,169
S8907367042006,1921,NC,ABC001,ND,part-20251119-133439-488.jsonl,170
S8907367042006,1922,NC,ABC001,ND,part-20251119-133439-488.jsonl,171
S8907367042006,AP05,NC,ABC001,ND,part-20251119-133439-488.jsonl,172
S8907367042006,AS05,NC,ABC001,ND,part-20251119-133439-488.jsonl,173
S8907367042006,BH05,NC,ABC001,ND,part-20251119-133439-488.jsonl,174
S8907367042006,CH07,NC,ABC001,ND,part-20251119-133439-488.jsonl,175
S8907367042006,DL05,NC,ABC001,ND,part-20251119-133439-488.jsonl,176
S8907367042006,DL07,NC,ABC001,ND,part-20251119-133439-488.jsonl,177
S8907367042006,GJ05,NC,ABC001,ND,part-20251119-133439-488.jsonl,178
S8907367042006,HR00,NC,ABC001,ND,part-20251119-133439-488.jsonl,179
S8907367042006,HR05,NC,ABC001,ND,part-20251119-133439-488.jsonl,180
S8907367042006,HR07,NC,ABC001,ND,part-20251119-133439-488.jsonl,181
S8907367042006,JH05,NC,ABC001,ND,part-20251119-133439-488.jsonl,182
S8907367042006,KA05,NC,ABC001,ND,part-20251119-133439-488.jsonl,183
S8907367042006,KA07,NC,ABC001,ND,part-20251119-133439-488.jsonl,184
S8907367042006,KR05,NC,ABC001,ND,part-20251119-133439-488.jsonl,185
S8907367042006,KR07,NC,ABC001,ND,part-20251119-133439-488.jsonl,186
S8907367042006,MH05,NC,ABC001,ND,part-20251119-133439-488.jsonl,187
S8907367042006,MH07,NC,ABC001,ND,part-20251119-133439-488.jsonl,188
S8907367042006,MP07,NC,ABC001,ND,part-20251119-133439-488.jsonl,189
S8907367042006,PB05,NC,ABC001,ND,part-20251119-133439-488.jsonl,190
S8907367042006,PB07,NC,ABC001,ND,part-20251119-133439-488.jsonl,191
S8907367042006,RJ07,NC,ABC001,ND,part-20251119-133439-488.jsonl,192
S8907367042006,TL05,NC,ABC001,ND,part-20251119-133439-488.jsonl,193
S8907367042006,TL07,NC,ABC001,ND,part-20251119-133439-488.jsonl,194
S8907367042006,TM05,NC,ABC001,ND,part-20251119-133439-488.jsonl,195
S8907367042006,TM07,NC,ABC001,ND,part-20251119-133439-488.jsonl,196
S8907367042006,UP05,NC,ABC001,ND,part-20251119-133439-488.jsonl,197
S8907367042006,UP07,NC,ABC001,ND,part-20251119-133439-488.jsonl,198
S8907367042006,WB05,NC,ABC001,ND,part-20251119-133439-488.jsonl,199
S8907367042006,WB07,NC,ABC001,ND,part-20251119-133439-488.jsonl,200
3001456,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,1
3001456,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,2
3001456,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,3
3001456,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,4
3001456,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,5
3001456,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,6
3001456,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,7
3001456,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,8
3001456,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,9
3001456,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,10
3001456,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,11
3001456,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,12
3001456,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,13
3001456,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,14
3001456,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,15
3001456,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,16
3001456,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,17
3001456,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,18
3001456,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,19
3001456,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,20
3001456,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,21
3001456,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,22
3001456,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,23
3001456,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,24
3001456,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,25
3001456,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,26
3001456,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,27
3001456,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,28
3001456,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,29
3001456,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,30
3001456,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,31
3001456,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,32
3001456,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,33
3001456,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,34
3001456,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,35
3001456,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,36
3001456,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,37
3001456,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,38
3001456,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,39
3001456,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,40
3001456,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,41
3001456,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,42
3001456,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,43
3001456,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,44
3001468,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,45
3001468,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,46
3001468,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,47
3001468,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,48
3001468,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,49
3001468,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,50
3001468,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,51
3001468,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,52
3001468,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,53
3001468,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,54
3001468,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,55
3001468,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,56
3001468,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,57
3001468,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,58
3001468,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,59
3001468,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,60
3001468,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,61
3001468,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,62
3001468,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,63
3001468,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,64
3001468,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,65
3001468,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,66
3001468,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,67
3001468,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,68
3001468,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,69
3001468,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,70
3001468,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,71
3001468,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,72
3001468,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,73
3001468,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,74
3001468,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,75
3001468,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,76
3001468,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,77
3001468,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,78
3001468,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,79
3001468,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,80
3001468,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,81
3001468,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,82
3001468,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,83
3001468,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,84
3001468,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,85
3001468,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,86
3001468,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,87
3001468,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,88
B8907367002246,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,89
B8907367002246,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,90
B8907367002246,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,91
B8907367002246,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,92
B8907367002246,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,93
B8907367002246,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,94
B8907367002246,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,95
B8907367002246,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,96
B8907367002246,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,97
B8907367002246,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,98
B8907367002246,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,99
B8907367002246,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,100
B8907367002246,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,101
B8907367002246,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,102
B8907367002246,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,103
B8907367002246,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,104
B8907367002246,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,105
B8907367002246,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,106
B8907367002246,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,107
B8907367002246,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,108
B8907367002246,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,109
B8907367002246,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,110
B8907367002246,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,111
B8907367002246,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,112
B8907367002246,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,113
B8907367002246,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,114
B8907367002246,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,115
B8907367002246,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,116
B8907367002246,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,117
B8907367002246,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,118
B8907367002246,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,119
B8907367002246,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,120
B8907367002246,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,121
B8907367002246,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,122
B8907367002246,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,123
B8907367002246,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,124
B8907367002246,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,125
B8907367002246,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,126
B8907367002246,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,127
B8907367002246,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,128
B8907367002246,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,129
B8907367002246,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,130
B8907367002246,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,131
B8907367002246,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,132
B8907367015697,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,133
B8907367015697,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,134
B8907367015697,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,135
B8907367015697,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,136
B8907367015697,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,137
B8907367015697,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,138
B8907367015697,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,139
B8907367015697,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,140
B8907367015697,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,141
B8907367015697,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,142
B8907367015697,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,143
B8907367015697,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,144
B8907367015697,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,145
B8907367015697,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,146
B8907367015697,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,147
B8907367015697,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,148
B8907367015697,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,149
B8907367015697,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,150
B8907367015697,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,151
B8907367015697,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,152
B8907367015697,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,153
B8907367015697,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,154
B8907367015697,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,155
B8907367015697,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,156
B8907367015697,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,157
B8907367015697,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,158
B8907367015697,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,159
B8907367015697,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,160
B8907367015697,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,161
B8907367015697,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,162
B8907367015697,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,163
B8907367015697,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,164
B8907367015697,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,165
B8907367015697,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,166
B8907367015697,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,167
B8907367015697,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,168
B8907367015697,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,169
B8907367015697,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,170
B8907367015697,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,171
B8907367015697,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,172
B8907367015697,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,173
B8907367015697,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,174
B8907367015697,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,175
B8907367015697,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,176
B8907367022152,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,177
B8907367022152,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,178
B8907367022152,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,179
B8907367022152,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,180
B8907367022152,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,181
B8907367022152,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,182
B8907367022152,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,183
B8907367022152,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,184
B8907367022152,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,185
B8907367022152,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,186
B8907367022152,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,187
B8907367022152,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,188
B8907367022152,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,189
B8907367022152,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,190
B8907367022152,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,191
B8907367022152,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,192
B8907367022152,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,193
B8907367022152,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,194
B8907367022152,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,195
B8907367022152,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,196
B8907367022152,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,197
B8907367022152,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,198
B8907367022152,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,199
B8907367022152,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,200
B8907367022152,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,201
B8907367022152,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,202
B8907367022152,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,203
B8907367022152,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,204
B8907367022152,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,205
B8907367022152,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,206
B8907367022152,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,207
B8907367022152,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,208
B8907367022152,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,209
B8907367022152,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,210
B8907367022152,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,211
B8907367022152,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,212
B8907367022152,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,213
B8907367022152,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,214
B8907367022152,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,215
B8907367022152,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,216
B8907367022152,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,217
B8907367022152,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,218
B8907367022152,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,219
B8907367022152,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,220
B8907367032571,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,221
B8907367032571,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,222
B8907367032571,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,223
B8907367032571,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,224
